step,box_grad_norm,dfl_grad_norm,dfl_box_norm_ratio,grad_cosine,fg_num,loss_box,loss_dfl
2290,1.43898185e-02,3.60757508e-03,2.50703305e-01,4.20412660e-01,6267,1.42057848e+00,1.24543035e+00
2300,1.66433565e-02,3.55125801e-03,2.13373899e-01,4.07125026e-01,6576,1.47101414e+00,1.23155999e+00
2310,1.24996724e-02,3.78131354e-03,3.02513003e-01,4.19986188e-01,7038,1.48260975e+00,1.34378326e+00
2320,1.23835104e-02,3.38063901e-03,2.72995204e-01,4.33150023e-01,7020,1.31138468e+00,1.23735070e+00
2330,1.57455895e-02,3.64749087e-03,2.31651589e-01,4.19181705e-01,6011,1.42230058e+00,1.21607125e+00
2340,1.25698894e-02,3.75714200e-03,2.98900157e-01,4.39648360e-01,6303,1.36457956e+00,1.30296826e+00
2350,1.48756243e-02,3.72512103e-03,2.50417799e-01,4.23168331e-01,5415,1.31446540e+00,1.21935797e+00
2360,1.21332966e-02,3.47443693e-03,2.86355555e-01,4.50011432e-01,7799,1.53664756e+00,1.28990424e+00
2370,1.38477320e-02,3.31845903e-03,2.39639178e-01,4.09354389e-01,7753,1.46355176e+00,1.24883974e+00
2380,1.23027479e-02,3.30947782e-03,2.69003153e-01,4.60759997e-01,7574,1.38574648e+00,1.21785915e+00
2390,1.48415249e-02,3.82219790e-03,2.57534057e-01,4.16593254e-01,5679,1.39028490e+00,1.26678848e+00
2400,1.50653133e-02,3.97309940e-03,2.63724983e-01,4.22307014e-01,5072,1.34349382e+00,1.26828194e+00
2410,1.43515822e-02,4.04434977e-03,2.81805158e-01,4.28313971e-01,5221,1.39319706e+00,1.28210521e+00
2420,1.36403134e-02,3.54551687e-03,2.59929270e-01,4.08853173e-01,7256,1.44087458e+00,1.30274558e+00
2430,1.25687197e-02,3.57014150e-03,2.84049749e-01,4.61170197e-01,6850,1.46052587e+00,1.27278638e+00
2440,1.58089083e-02,3.72568914e-03,2.35670239e-01,4.01344687e-01,5712,1.38562548e+00,1.24152482e+00
2450,1.48622179e-02,3.82173457e-03,2.57144302e-01,4.05764163e-01,5753,1.34077466e+00,1.27494645e+00
2460,1.36433691e-02,3.36626614e-03,2.46732756e-01,4.34094965e-01,7262,1.40494001e+00,1.20856869e+00
2470,1.23439934e-02,3.75349959e-03,3.04074973e-01,4.42360431e-01,6023,1.30067551e+00,1.27774847e+00
2480,1.18472734e-02,3.39046586e-03,2.86181122e-01,4.31362212e-01,7601,1.38635731e+00,1.27602279e+00
2490,1.28541468e-02,3.51346983e-03,2.73333579e-01,4.31217849e-01,6437,1.31364870e+00,1.25971568e+00
2500,1.64806023e-02,4.01842454e-03,2.43827522e-01,4.31885481e-01,4728,1.37063909e+00,1.21583474e+00
2510,1.14007713e-02,3.20338155e-03,2.80979365e-01,4.59883451e-01,8372,1.38233995e+00,1.22760797e+00
2520,1.38701005e-02,3.94313317e-03,2.84290165e-01,4.25640792e-01,5770,1.43971932e+00,1.28388596e+00
2530,1.37050683e-02,3.49193322e-03,2.54791379e-01,4.12818998e-01,6786,1.36186981e+00,1.26955140e+00
2540,1.29661718e-02,3.27956863e-03,2.52932698e-01,4.33726609e-01,8196,1.45414090e+00,1.23994458e+00
2550,1.22209787e-02,3.49484198e-03,2.85970718e-01,4.43099260e-01,6637,1.31853974e+00,1.24635708e+00
2560,1.31734218e-02,3.46113788e-03,2.62736440e-01,4.31915998e-01,7141,1.37921596e+00,1.24525142e+00
2570,1.36449747e-02,3.43237678e-03,2.51548797e-01,4.22895551e-01,6987,1.38658643e+00,1.25019765e+00
2580,1.44759445e-02,3.44642950e-03,2.38079771e-01,4.11370486e-01,6364,1.27399504e+00,1.21709371e+00
2590,1.24622425e-02,3.45390942e-03,2.77149916e-01,4.28366184e-01,6676,1.32517397e+00,1.25625157e+00
2600,1.32279666e-02,3.83955636e-03,2.90260524e-01,4.28050518e-01,5806,1.35262930e+00,1.30300164e+00
2610,1.34701952e-02,3.53444973e-03,2.62390375e-01,4.24033225e-01,7203,1.41508889e+00,1.28912926e+00
2620,1.03477379e-02,3.22105456e-03,3.11281025e-01,4.45954561e-01,8824,1.37982190e+00,1.30296147e+00
2630,1.36692272e-02,4.04349202e-03,2.95809835e-01,4.36756015e-01,5483,1.39030707e+00,1.30008423e+00
2640,1.23910578e-02,3.67668155e-03,2.96720564e-01,4.26125318e-01,6080,1.26088953e+00,1.28880978e+00
2650,1.35763315e-02,3.72931198e-03,2.74692178e-01,4.00768161e-01,7280,1.55137742e+00,1.33569038e+00
2660,1.51535552e-02,3.55935353e-03,2.34885707e-01,4.04694200e-01,6435,1.41604567e+00,1.24973440e+00
2670,1.33559704e-02,3.45169357e-03,2.58438259e-01,4.17641997e-01,6924,1.36582661e+00,1.26258624e+00
2680,1.28447572e-02,3.34982970e-03,2.60793537e-01,4.41883802e-01,7276,1.42095971e+00,1.23129845e+00
2690,1.31593728e-02,3.63569823e-03,2.76282042e-01,4.16375995e-01,6600,1.36211693e+00,1.27482951e+00
2700,1.18023790e-02,3.14620859e-03,2.66574115e-01,4.54889089e-01,9091,1.56636953e+00,1.26608741e+00
2710,1.64858252e-02,3.87429795e-03,2.35007823e-01,4.05627936e-01,5149,1.36446023e+00,1.24035847e+00
2720,1.37547450e-02,3.41278082e-03,2.48116612e-01,4.20042038e-01,6917,1.36817122e+00,1.24094224e+00
2730,1.46291889e-02,4.41064592e-03,3.01496267e-01,4.34417188e-01,4371,1.34682393e+00,1.29679036e+00
2740,1.28700258e-02,3.30175646e-03,2.56546229e-01,4.48931307e-01,6970,1.36525822e+00,1.19980788e+00
2750,1.44980121e-02,3.55428969e-03,2.45157033e-01,3.92096579e-01,6600,1.41057718e+00,1.27834618e+00
2760,1.44527564e-02,3.42050125e-03,2.36667737e-01,4.21434522e-01,6454,1.33362591e+00,1.19666219e+00
2770,1.04864091e-02,3.18409153e-03,3.03639829e-01,4.36745465e-01,8484,1.39364982e+00,1.30127144e+00
2780,1.27890036e-02,3.25608510e-03,2.54600376e-01,4.15740371e-01,7757,1.37525141e+00,1.27322733e+00
2790,1.38392318e-02,3.91686568e-03,2.83026248e-01,4.33930516e-01,4848,1.24473810e+00,1.23646569e+00
2800,1.41510926e-02,3.80366994e-03,2.68789828e-01,4.22079742e-01,5787,1.37346458e+00,1.25133240e+00
2810,1.34979133e-02,3.60395852e-03,2.67001152e-01,4.36496317e-01,6295,1.36022985e+00,1.26424289e+00
2820,1.59873888e-02,4.02635848e-03,2.51845896e-01,4.06060308e-01,5269,1.39057064e+00,1.26498556e+00
2830,1.26956869e-02,3.54297762e-03,2.79069394e-01,4.42070663e-01,6987,1.41171634e+00,1.26475346e+00
2840,1.32075036e-02,3.82806570e-03,2.89840221e-01,4.44834709e-01,5464,1.26343846e+00,1.24756205e+00
2850,1.33234086e-02,3.59098730e-03,2.69524664e-01,4.30965275e-01,6345,1.34829330e+00,1.25629354e+00
2860,1.17313247e-02,3.59711912e-03,3.06625158e-01,4.05496091e-01,8402,1.57075274e+00,1.40118980e+00
2870,1.32721961e-02,3.21530295e-03,2.42258549e-01,4.38790649e-01,7527,1.38285327e+00,1.19539499e+00
2880,1.25250043e-02,3.12472251e-03,2.49478757e-01,4.43142831e-01,9030,1.51151478e+00,1.24156761e+00
2890,1.39822615e-02,3.69123486e-03,2.63994128e-01,4.04846966e-01,6503,1.40085173e+00,1.29308701e+00
2900,1.26210125e-02,3.42559977e-03,2.71420360e-01,4.32845950e-01,6969,1.33508301e+00,1.24263513e+00
2910,1.14936922e-02,3.35817109e-03,2.92175144e-01,4.30961430e-01,9398,1.58247018e+00,1.34688747e+00
2920,1.29575999e-02,3.64163145e-03,2.81042129e-01,4.19642150e-01,5990,1.25409102e+00,1.27253950e+00
2930,1.23064229e-02,3.40296980e-03,2.76519805e-01,4.31757689e-01,7082,1.31892657e+00,1.25760269e+00
2940,1.32236304e-02,3.78400204e-03,2.86154538e-01,4.27509278e-01,5889,1.28778219e+00,1.27474046e+00
2950,1.59770958e-02,3.80073511e-03,2.37886488e-01,4.08775866e-01,5597,1.37583578e+00,1.23477077e+00
2960,1.31362006e-02,3.57845309e-03,2.72411585e-01,4.34108734e-01,7043,1.43191373e+00,1.27744853e+00
2970,1.20471716e-02,3.33072222e-03,2.76473373e-01,4.26300228e-01,8079,1.43461621e+00,1.27770388e+00
2980,1.32277142e-02,3.62030417e-03,2.73690850e-01,4.14169550e-01,6541,1.37241805e+00,1.29433846e+00
2990,1.31970216e-02,3.34557611e-03,2.53509939e-01,4.20612693e-01,7172,1.36716521e+00,1.23777068e+00
3000,1.40640475e-02,3.79040465e-03,2.69510239e-01,4.04257655e-01,6120,1.42210686e+00,1.30307567e+00
3010,1.32311992e-02,3.71984299e-03,2.81141788e-01,4.21506673e-01,7190,1.54041946e+00,1.33912158e+00
3020,1.40265562e-02,3.87442508e-03,2.76220679e-01,4.22523528e-01,5869,1.37690365e+00,1.28076768e+00
3030,1.35221807e-02,3.30321980e-03,2.44281590e-01,4.40201879e-01,7187,1.42181194e+00,1.21582913e+00
3040,1.15321493e-02,3.38243926e-03,2.93305188e-01,4.35925364e-01,7474,1.38640785e+00,1.30840039e+00
3050,1.40086683e-02,3.41618154e-03,2.43861973e-01,4.19196963e-01,7183,1.41930354e+00,1.25374854e+00
3060,1.33215711e-02,3.72235710e-03,2.79423267e-01,4.21204239e-01,6337,1.38323796e+00,1.31274581e+00
3070,1.27075771e-02,3.29730310e-03,2.59475350e-01,4.18867290e-01,8528,1.50027502e+00,1.28069377e+00
3080,1.31031191e-02,3.41349328e-03,2.60509968e-01,4.12494540e-01,6722,1.32928288e+00,1.26146674e+00
3090,1.39199775e-02,3.95511137e-03,2.84132034e-01,4.46103156e-01,5322,1.36848783e+00,1.25377166e+00
3100,1.45764071e-02,3.69777833e-03,2.53682435e-01,4.02214468e-01,6541,1.47844923e+00,1.29130232e+00
3110,1.30161261e-02,3.84836993e-03,2.95661688e-01,4.51569736e-01,5606,1.31961727e+00,1.25469470e+00
3120,1.52247408e-02,3.88239673e-03,2.55005777e-01,4.17783976e-01,5413,1.35877407e+00,1.24664593e+00
3130,1.26613500e-02,3.69395036e-03,2.91750133e-01,4.28813487e-01,6406,1.33295202e+00,1.28747582e+00
3140,1.39320297e-02,3.15895583e-03,2.26740539e-01,4.23152506e-01,7842,1.43071496e+00,1.22028530e+00
3150,1.31863886e-02,3.60626914e-03,2.73484200e-01,4.52496409e-01,6012,1.35854065e+00,1.21395826e+00
3160,1.28681529e-02,3.67818843e-03,2.85836548e-01,4.26985234e-01,7098,1.48782146e+00,1.31664801e+00
3170,1.33016594e-02,3.40091926e-03,2.55676329e-01,4.23859715e-01,6643,1.28402627e+00,1.22361279e+00
3180,1.41125312e-02,3.29036009e-03,2.33151659e-01,4.29053187e-01,7093,1.37594414e+00,1.21884692e+00
3190,1.40168862e-02,3.64452507e-03,2.60009617e-01,4.17675108e-01,5801,1.25545335e+00,1.23300278e+00
3200,1.32152084e-02,3.48998536e-03,2.64088571e-01,4.32262450e-01,6756,1.35445881e+00,1.24617946e+00
3210,1.09448163e-02,3.02977464e-03,2.76822805e-01,4.55339968e-01,8779,1.37187219e+00,1.25328767e+00
3220,1.23952907e-02,3.66940279e-03,2.96032012e-01,4.40600514e-01,6623,1.37824512e+00,1.29105592e+00
3230,1.24052837e-02,3.21329362e-03,2.59026200e-01,4.21162188e-01,8373,1.40921807e+00,1.27648532e+00
3240,1.45125501e-02,3.65528581e-03,2.51870662e-01,4.20738518e-01,6586,1.52378786e+00,1.26549971e+00
3250,1.26155028e-02,3.54786357e-03,2.81230450e-01,4.07644033e-01,6697,1.31483245e+00,1.31494391e+00
3260,1.53819909e-02,3.65618966e-03,2.37692878e-01,3.81511927e-01,5982,1.36638725e+00,1.27635765e+00
3270,1.35538960e-02,3.85292503e-03,2.84266979e-01,4.15204406e-01,5785,1.39856720e+00,1.30582213e+00
3280,1.29007064e-02,3.54485237e-03,2.74779707e-01,4.42519605e-01,6002,1.25702929e+00,1.22406137e+00
3290,1.32245105e-02,3.57276946e-03,2.70162702e-01,4.13015723e-01,6760,1.35552013e+00,1.28264189e+00
3300,1.27984658e-02,3.37697752e-03,2.63857991e-01,4.34215158e-01,6582,1.25784111e+00,1.21565175e+00
3310,1.17262807e-02,3.16638267e-03,2.70024478e-01,4.34862196e-01,8475,1.44474065e+00,1.26494992e+00
3320,1.38665251e-02,3.58273019e-03,2.58372605e-01,4.29055512e-01,6488,1.41794860e+00,1.23938358e+00
3330,1.55783501e-02,3.48544354e-03,2.23736376e-01,3.99496257e-01,6307,1.36032224e+00,1.22740054e+00
3340,1.51495598e-02,3.98242194e-03,2.62873769e-01,4.04339075e-01,5168,1.30585730e+00,1.26222706e+00
3350,1.28183877e-02,3.54632572e-03,2.76659250e-01,4.35035825e-01,6553,1.41491616e+00,1.26013255e+00
3360,1.50056379e-02,3.68588371e-03,2.45633259e-01,4.14611310e-01,6190,1.42838037e+00,1.24957418e+00
3370,1.43859191e-02,3.73025262e-03,2.59298861e-01,4.01136667e-01,6248,1.39097559e+00,1.27175415e+00
3380,1.28807938e-02,3.17410193e-03,2.46421292e-01,4.44477558e-01,6357,1.21461475e+00,1.17868423e+00
3390,1.37406187e-02,3.48861958e-03,2.53891021e-01,4.43550706e-01,6398,1.36460447e+00,1.23136163e+00
3400,1.30826589e-02,3.63131636e-03,2.77567148e-01,4.23108757e-01,6127,1.27560663e+00,1.25879872e+00
3410,1.30104814e-02,3.51624493e-03,2.70262480e-01,4.38444972e-01,6539,1.35006523e+00,1.22992325e+00
3420,1.33623201e-02,3.88340745e-03,2.90623754e-01,4.20146406e-01,5920,1.34772503e+00,1.30721331e+00
3430,1.07937921e-02,3.33455065e-03,3.08932275e-01,4.48593229e-01,7457,1.30497432e+00,1.27684569e+00
3440,1.33482087e-02,3.30236205e-03,2.47401133e-01,4.36259687e-01,7617,1.44418454e+00,1.22984767e+00
3450,1.24956174e-02,3.45321186e-03,2.76353836e-01,4.28558856e-01,7586,1.39997101e+00,1.27514029e+00
3460,1.31766358e-02,3.68703110e-03,2.79815823e-01,4.18619573e-01,6466,1.39775324e+00,1.29078114e+00
3470,1.28753539e-02,3.24975792e-03,2.52401441e-01,4.43118691e-01,7236,1.32314539e+00,1.21125495e+00
3480,1.18324356e-02,3.40463384e-03,2.87737370e-01,4.47574317e-01,8051,1.41969883e+00,1.26129222e+00
3490,1.35970954e-02,3.42362956e-03,2.51791239e-01,4.35081780e-01,6558,1.31689966e+00,1.21348357e+00
3500,1.15778344e-02,3.15822312e-03,2.72781849e-01,4.40834016e-01,7923,1.32863271e+00,1.24123931e+00
3510,1.23533225e-02,3.25298496e-03,2.63328761e-01,4.54839528e-01,7567,1.41292071e+00,1.24295127e+00
3520,1.35361236e-02,3.96179408e-03,2.92683065e-01,4.05342668e-01,5458,1.25942230e+00,1.28383589e+00
3530,1.38132060e-02,3.77914961e-03,2.73589611e-01,4.20800865e-01,6101,1.39765453e+00,1.26700306e+00
3540,1.25567801e-02,3.72433150e-03,2.96599239e-01,4.28110838e-01,5968,1.26388252e+00,1.27319229e+00
3550,1.26776267e-02,3.37543502e-03,2.66251326e-01,4.22003984e-01,7287,1.38599765e+00,1.26007080e+00
3560,1.42676095e-02,3.69282626e-03,2.58825868e-01,4.29082692e-01,5852,1.35073471e+00,1.23884368e+00
3570,1.14717884e-02,3.34129389e-03,2.91261822e-01,4.34192240e-01,7094,1.26082587e+00,1.24038148e+00
3580,1.37704108e-02,3.66307399e-03,2.66010523e-01,4.32837069e-01,6466,1.44950342e+00,1.26757276e+00
3590,1.48280086e-02,3.74148926e-03,2.52325803e-01,4.16821003e-01,6083,1.41245890e+00,1.26813757e+00
3600,1.43743725e-02,3.71642248e-03,2.58545011e-01,4.18723971e-01,5741,1.29640007e+00,1.25506043e+00
3610,1.08421193e-02,3.08643584e-03,2.84670889e-01,4.40447360e-01,9058,1.37515771e+00,1.27101421e+00
3620,1.23709850e-02,3.40129342e-03,2.74941206e-01,4.40874457e-01,7145,1.35916924e+00,1.26832628e+00
3630,1.22351488e-02,3.35162086e-03,2.73933798e-01,4.37139124e-01,6760,1.26443148e+00,1.22535419e+00
3640,1.32515794e-02,3.39502865e-03,2.56198049e-01,3.99344027e-01,7505,1.38670170e+00,1.26677489e+00
3650,1.20426957e-02,3.35288420e-03,2.78416425e-01,4.33236063e-01,8094,1.42871094e+00,1.27492285e+00
3660,1.26826102e-02,3.34971934e-03,2.64119089e-01,4.29406375e-01,7296,1.34871900e+00,1.23603535e+00
3670,1.30886864e-02,3.84443556e-03,2.93722034e-01,4.20358270e-01,6019,1.35104740e+00,1.28957510e+00
3680,1.27508240e-02,3.75715597e-03,2.94659853e-01,4.37434345e-01,5643,1.29868686e+00,1.26395714e+00
3690,1.44108310e-02,3.86746577e-03,2.68372148e-01,4.09745097e-01,5568,1.34197915e+00,1.27387202e+00
3700,1.31326765e-02,3.64876841e-03,2.77838916e-01,4.18254644e-01,6551,1.35340643e+00,1.27821684e+00
3710,1.30117508e-02,3.24772042e-03,2.49599040e-01,4.15956825e-01,8564,1.54712534e+00,1.28298807e+00
3720,1.41948964e-02,3.59484111e-03,2.53248841e-01,4.11633372e-01,6229,1.34406352e+00,1.24280012e+00
3730,1.35444868e-02,3.88522213e-03,2.86848962e-01,4.28353369e-01,5277,1.25998962e+00,1.25255787e+00
3740,1.25411609e-02,3.53556662e-03,2.81917006e-01,4.28546757e-01,6294,1.24813867e+00,1.24572754e+00
3750,1.59561113e-02,4.19523381e-03,2.62923330e-01,4.37708765e-01,4452,1.33981442e+00,1.24021375e+00
3760,1.28516173e-02,3.30101140e-03,2.56855726e-01,4.13516521e-01,8472,1.53220785e+00,1.28753424e+00
3770,1.21237794e-02,2.98087741e-03,2.45870307e-01,4.39029098e-01,9206,1.47493029e+00,1.23814476e+00
3780,1.13319950e-02,2.93097016e-03,2.58645564e-01,4.26669359e-01,10418,1.45855248e+00,1.25880694e+00
3790,1.30028399e-02,3.77520523e-03,2.90336967e-01,4.32825178e-01,5525,1.25669169e+00,1.25248444e+00
3800,1.41613819e-02,3.52432975e-03,2.48869061e-01,4.17553723e-01,6687,1.39768839e+00,1.22271430e+00
3810,1.26791839e-02,3.25449579e-03,2.56680220e-01,4.31195050e-01,7891,1.39055467e+00,1.23300719e+00
3820,1.28695946e-02,3.28122964e-03,2.54959822e-01,4.23945725e-01,8153,1.44538617e+00,1.27518272e+00
3830,1.35703394e-02,3.57602024e-03,2.63517380e-01,4.05921459e-01,6515,1.32913339e+00,1.26713395e+00
3840,1.36436643e-02,3.63429403e-03,2.66372293e-01,4.47056800e-01,5713,1.29480660e+00,1.20747304e+00
3850,1.53599707e-02,3.66246002e-03,2.38441855e-01,3.96992594e-01,6001,1.39586556e+00,1.26329422e+00
3860,1.30003290e-02,3.52398516e-03,2.71068931e-01,4.38074350e-01,6867,1.35222232e+00,1.24778640e+00
3870,1.48209250e-02,3.83302569e-03,2.58622557e-01,4.14655060e-01,5492,1.35386097e+00,1.25758839e+00
3880,1.62344426e-02,3.97820538e-03,2.45047241e-01,4.06926811e-01,5094,1.37414324e+00,1.24843597e+00
3890,1.24269575e-02,3.34667973e-03,2.69308060e-01,4.14040864e-01,7449,1.34437120e+00,1.26964784e+00
3900,1.24285053e-02,3.29133077e-03,2.64821112e-01,4.27602708e-01,7657,1.37535095e+00,1.24755204e+00
3910,1.22239655e-02,3.82517814e-03,3.12924474e-01,4.34648603e-01,5535,1.20984876e+00,1.29124844e+00
3920,1.24667929e-02,3.31967068e-03,2.66281039e-01,4.26097959e-01,7650,1.38307202e+00,1.26036084e+00
3930,1.25580598e-02,3.25882807e-03,2.59500921e-01,4.17395115e-01,7569,1.34558046e+00,1.24930131e+00
3940,1.42944111e-02,3.59587581e-03,2.51558155e-01,3.86471987e-01,7227,1.43972135e+00,1.29296815e+00
3950,1.28974635e-02,3.44313867e-03,2.66962469e-01,4.12166148e-01,7468,1.43833828e+00,1.28414941e+00
3960,1.31979724e-02,3.15923151e-03,2.39372492e-01,4.19544697e-01,7289,1.27753210e+00,1.19903350e+00
3970,1.19317789e-02,3.62783927e-03,3.04048479e-01,4.36016500e-01,6750,1.33307159e+00,1.29902399e+00
3980,1.46808894e-02,3.65942018e-03,2.49264196e-01,4.14724976e-01,6388,1.41333759e+00,1.23834336e+00
3990,1.44675151e-02,3.65744717e-03,2.52804101e-01,4.03847754e-01,6386,1.38354778e+00,1.27347076e+00
4000,1.40081402e-02,3.55588133e-03,2.53843933e-01,4.23938960e-01,6551,1.39803338e+00,1.24575472e+00
4010,1.35621494e-02,3.25636822e-03,2.40107089e-01,4.40573215e-01,7364,1.36637414e+00,1.23022270e+00
4020,1.29730292e-02,3.70063935e-03,2.85256386e-01,4.29013073e-01,5954,1.30970180e+00,1.26744437e+00
4030,1.55256828e-02,3.83470813e-03,2.46991277e-01,4.07104671e-01,5995,1.45891857e+00,1.27641475e+00
4040,1.27772046e-02,3.69308121e-03,2.89036721e-01,4.18686867e-01,6559,1.38095093e+00,1.28535843e+00
4050,1.67683791e-02,3.89897311e-03,2.32519373e-01,4.00463283e-01,5382,1.38978434e+00,1.22682631e+00
4060,1.35501996e-02,3.89471487e-03,2.87428588e-01,4.20821786e-01,5890,1.36141276e+00,1.30472732e+00
4070,1.20433355e-02,3.17156594e-03,2.63346136e-01,4.41859096e-01,7229,1.25657392e+00,1.20163012e+00
4080,1.33549478e-02,3.55034904e-03,2.65845209e-01,4.07413781e-01,6495,1.31433785e+00,1.27087235e+00
4090,1.39601044e-02,3.81039549e-03,2.72948921e-01,4.25709456e-01,5790,1.38592899e+00,1.28276789e+00
4100,1.34720365e-02,3.88404680e-03,2.88304359e-01,4.22181010e-01,5252,1.25941706e+00,1.26343966e+00
4110,1.38927232e-02,3.75121529e-03,2.70012945e-01,4.10701811e-01,6688,1.48510218e+00,1.28615630e+00
4120,1.43585075e-02,3.87165206e-03,2.69641668e-01,4.18096662e-01,5472,1.32055044e+00,1.27677655e+00
4130,1.48543445e-02,3.43051786e-03,2.30943739e-01,3.94506574e-01,7118,1.40539670e+00,1.24973416e+00
4140,1.31577915e-02,4.08379640e-03,3.10370952e-01,4.30224299e-01,5734,1.38826430e+00,1.34924746e+00
4150,1.33515755e-02,3.76771064e-03,2.82192200e-01,4.18581128e-01,5895,1.33576417e+00,1.28510368e+00
4160,1.32521763e-02,3.33829504e-03,2.51905411e-01,4.43593919e-01,7414,1.43056738e+00,1.23723066e+00
4170,1.52288117e-02,3.52087338e-03,2.31198177e-01,4.12301242e-01,6400,1.39619863e+00,1.23488617e+00
4180,1.30298398e-02,3.43149714e-03,2.63356805e-01,4.05649245e-01,7149,1.38496220e+00,1.27139294e+00
4190,1.28391776e-02,3.38695501e-03,2.63798445e-01,4.30114836e-01,7206,1.39891899e+00,1.25660491e+00
4200,1.42512275e-02,3.98144964e-03,2.79375911e-01,4.02959347e-01,5397,1.37012017e+00,1.29162574e+00
4210,1.31261302e-02,3.43617261e-03,2.61781096e-01,4.07012075e-01,7513,1.41245151e+00,1.27915728e+00
4220,1.33676594e-02,3.24770878e-03,2.42952690e-01,4.39779282e-01,7635,1.38981676e+00,1.20907497e+00
4230,1.45808002e-02,3.47630261e-03,2.38416448e-01,4.15262878e-01,6834,1.44089615e+00,1.23866987e+00
4240,1.21496636e-02,3.31021333e-03,2.72453070e-01,4.43956494e-01,7559,1.33536112e+00,1.24277925e+00
4250,1.42257782e-02,3.40975029e-03,2.39688143e-01,4.05893207e-01,7165,1.40453124e+00,1.24637723e+00
4260,1.20579489e-02,3.63405189e-03,3.01382273e-01,4.43195373e-01,6460,1.30760515e+00,1.28312039e+00
4270,1.17800655e-02,3.24549014e-03,2.75506973e-01,4.51657653e-01,7317,1.30466747e+00,1.23877692e+00
4280,1.42247416e-02,3.90171260e-03,2.74290591e-01,4.07266438e-01,5536,1.34118295e+00,1.30876660e+00
4290,1.45867225e-02,3.75068933e-03,2.57130355e-01,4.04090315e-01,5460,1.25769198e+00,1.25942910e+00
4300,1.29199037e-02,3.53198266e-03,2.73375303e-01,4.15943474e-01,6811,1.38476193e+00,1.27568197e+00
4310,1.12955738e-02,2.96420720e-03,2.62422025e-01,4.56916273e-01,8704,1.32447922e+00,1.19715381e+00
4320,1.37749389e-02,3.11974320e-03,2.26479635e-01,4.17257845e-01,7930,1.42746127e+00,1.21737289e+00
4330,1.29426168e-02,3.57256806e-03,2.76031345e-01,4.23273683e-01,7020,1.36927521e+00,1.28948331e+00
4340,1.43283186e-02,3.59838083e-03,2.51137704e-01,4.11623925e-01,6366,1.41435385e+00,1.25259280e+00
4350,1.35299563e-02,3.27186286e-03,2.41823614e-01,4.27167773e-01,7361,1.41777015e+00,1.22739398e+00
4360,1.40758026e-02,3.49933328e-03,2.48606309e-01,4.10743892e-01,6277,1.29157710e+00,1.23208249e+00
4370,1.25884926e-02,3.45969060e-03,2.74829626e-01,4.26605374e-01,6457,1.26289511e+00,1.24405837e+00
4380,1.39502035e-02,3.19693144e-03,2.29167372e-01,4.39286500e-01,7172,1.37726283e+00,1.17995262e+00
4390,1.45064937e-02,3.64238047e-03,2.51086205e-01,3.93332899e-01,6369,1.36961579e+00,1.26779878e+00
4400,1.36241792e-02,3.49894608e-03,2.56818861e-01,4.20590460e-01,6739,1.38413274e+00,1.24814832e+00
4410,1.30105428e-02,3.46481241e-03,2.66308069e-01,4.23378289e-01,6769,1.37292898e+00,1.27584231e+00
4420,1.41283488e-02,3.60277179e-03,2.55003035e-01,4.27560687e-01,6939,1.53070676e+00,1.26349843e+00
4430,1.48189384e-02,4.15679626e-03,2.80505657e-01,4.00891155e-01,4558,1.20071614e+00,1.28634357e+00
4440,1.26521746e-02,3.87366302e-03,3.06165785e-01,3.94861162e-01,6707,1.46375692e+00,1.40640032e+00
4450,1.39643624e-02,3.55655584e-03,2.54688025e-01,4.35853481e-01,6286,1.37424850e+00,1.21258211e+00
4460,1.19942483e-02,3.58568691e-03,2.98950523e-01,4.31811333e-01,6799,1.37260222e+00,1.28599060e+00
